GRADUATION_YEAR;SCORE_NEM;AVERAGE_MATH_LANG;GENDER;HOW_MANY_WORK;HOW_MANY_STUDY;INCOME_PERCENTILE;MOTHER_EDUCATION;FATHER_EDUCATION;PREVIOUS_ADMISSION;SCHOOL_TYPE;SCHOOL_DEPENDENCY;WORK;RURAL
2019;646;542.5;1;1;1;3;7;9;0;0;1;0;0
2019;561;609.0;1;1;1;5;11;11;0;1;1;0;1
2020;635;512.5;2;2;1;10;11;11;0;0;1;0;0
2020;636;272.0;2;1;1;6;10;9;0;1;0;0;0
2020;462;387.5;2;3;1;2;9;7;0;1;0;0;0
2020;561;0.0;1;1;1;3;7;7;0;1;1;0;1
2020;523;418.5;1;1;1;2;7;8;0;0;0;0;1
2019;559;506.5;1;1;1;2;11;11;0;0;1;0;0
2020;556;427.0;2;1;2;7;7;7;0;0;0;0;0
2020;451;385.5;1;1;1;1;6;5;0;1;0;0;1
2020;584;303.5;1;2;1;1;5;5;0;0;1;0;0
2020;678;492.5;2;1;1;3;9;11;0;0;1;0;0
2020;727;603.0;2;1;2;2;11;11;0;0;1;0;0
2020;501;564.5;1;1;1;7;11;11;0;0;1;0;0
2020;433;437.5;2;1;1;1;6;4;0;0;0;0;1
2020;667;527.0;2;1;3;10;10;10;0;0;1;0;1
2019;610;493.5;2;1;1;2;7;9;0;1;1;0;0
2020;458;477.0;2;2;1;1;10;8;0;1;1;0;1
2020;421;449.5;1;1;1;4;7;9;0;0;1;0;0
2019;485;0.0;2;1;1;6;4;8;0;1;0;0;0
2020;760;731.0;1;1;1;10;11;11;0;0;1;0;0
2020;570;522.5;1;1;2;6;10;10;0;0;1;0;1
2019;495;567.5;1;1;1;2;7;7;0;0;1;0;1
2020;609;0.0;1;3;1;3;10;7;0;0;0;0;1
2020;796;633.5;2;1;1;7;5;5;0;0;1;0;0
2020;400;365.0;1;2;1;2;8;1;0;1;1;0;0
2019;792;0.0;1;2;1;1;10;9;0;0;1;0;0
2020;721;571.5;1;1;2;6;8;7;0;0;1;0;0
2019;717;637.5;2;1;1;7;9;11;0;0;1;0;0
2019;753;736.0;2;1;1;9;10;11;0;0;1;0;0
2020;515;0.0;2;1;1;4;7;7;0;1;0;0;0
2019;625;0.0;2;1;1;1;5;7;0;1;1;0;1
2020;549;504.5;2;2;1;6;10;8;0;0;0;0;1
2019;613;522.5;2;1;1;8;10;10;0;0;1;0;1
2020;462;429.5;2;1;1;1;5;7;0;1;0;0;1
2019;663;0.0;2;2;1;1;5;9;0;0;0;0;0
2020;613;637.5;1;1;1;10;12;11;0;0;1;0;0
2019;587;566.5;2;1;1;9;5;5;0;0;1;0;0
2020;405;0.0;1;1;1;1;5;5;0;1;0;0;0
2020;544;523.0;1;2;1;5;11;7;0;0;1;0;0
2020;711;344.0;2;1;1;2;5;7;0;1;0;0;0
2020;616;0.0;2;1;1;6;4;4;0;0;1;0;1
2020;433;0.0;1;1;1;2;7;7;0;0;0;1;0
2020;732;590.0;2;1;1;2;9;11;0;0;1;0;0
2020;684;467.5;2;1;1;3;9;7;0;0;1;0;0
2020;430;0.0;2;2;1;10;11;8;0;0;1;0;0
2019;506;451.0;2;1;2;5;10;10;0;0;1;0;1
2020;492;403.5;1;1;1;8;7;7;0;1;1;0;1
2019;598;541.5;2;1;1;3;7;11;0;0;1;0;0
2019;603;0.0;2;1;1;8;11;7;0;0;1;0;0
2020;652;391.0;1;1;1;1;7;7;0;0;1;0;1
2020;453;409.5;2;2;2;2;5;5;0;0;1;0;1
2020;577;406.5;1;1;1;10;10;10;0;0;1;0;1
2020;497;362.0;2;1;1;1;9;8;0;1;1;0;1
2020;566;482.5;2;1;2;3;7;11;0;0;1;0;1
2019;483;457.5;2;1;1;8;10;10;0;0;0;0;1
2020;517;459.5;2;1;1;6;11;8;0;0;1;0;1
2020;721;649.0;1;1;1;10;11;11;0;0;1;0;0
2019;549;546.5;1;1;1;6;8;10;0;0;0;0;0
2020;456;413.5;2;1;1;1;10;8;0;0;1;0;0
2020;417;0.0;2;4;1;2;5;7;0;1;0;0;1
2020;501;452.5;2;1;1;7;9;6;0;0;1;1;0
2019;678;619.5;2;1;2;4;7;7;1;0;1;0;1
2020;710;460.5;2;1;3;4;10;7;0;0;1;0;1
2020;444;419.0;2;1;2;4;4;4;0;0;0;0;1
2019;544;0.0;2;1;1;1;5;7;0;0;1;0;0
2019;743;635.5;2;1;1;7;10;8;0;0;1;0;0
2020;620;518.0;2;1;1;4;9;9;0;0;1;0;0
2019;538;587.0;2;1;1;2;7;7;0;0;1;0;0
2019;753;659.5;1;1;2;9;10;11;1;0;1;0;0
2020;689;577.0;2;1;1;2;11;10;0;0;1;0;0
2020;710;562.5;2;2;1;8;10;11;0;0;1;0;1
2020;550;0.0;1;1;1;1;7;7;0;1;0;0;0
2020;428;0.0;1;3;1;8;7;7;0;1;0;0;0
2020;492;472.5;1;1;1;2;6;5;0;1;1;0;0
2019;472;508.0;2;1;1;6;11;7;1;0;0;0;1
2020;775;660.5;2;4;1;10;11;7;0;0;1;0;1
2019;796;677.5;1;1;1;7;9;9;0;0;1;0;0
2020;631;0.0;1;1;1;2;5;9;0;1;0;0;1
2020;641;584.0;1;1;1;8;11;11;0;0;1;0;1
2019;523;502.5;2;1;1;5;8;11;0;0;1;0;1
2020;674;0.0;1;1;2;1;7;8;0;1;1;0;1
2020;549;440.5;2;1;2;8;11;7;0;0;1;0;0
2020;775;638.5;2;2;1;10;11;12;0;0;1;0;0
2019;444;563.0;1;2;1;10;8;8;0;0;1;0;0
2019;605;414.5;2;1;1;5;11;9;0;0;1;0;0
2019;603;537.0;2;1;1;1;10;5;0;0;1;0;0
2019;566;510.5;2;1;1;5;10;7;0;0;0;0;1
2020;587;499.0;2;1;1;7;10;10;0;0;1;0;0
2020;678;631.0;2;2;1;10;12;11;0;0;1;0;0
2019;641;598.0;2;1;1;1;7;9;0;0;1;0;0
2019;717;652.0;2;1;1;3;5;10;0;0;1;0;0
2019;624;0.0;2;1;1;1;10;10;0;0;1;0;1
2020;497;0.0;2;1;1;1;9;7;0;1;1;0;1
2019;663;481.5;1;1;1;7;10;10;0;0;0;0;0
2019;753;708.5;2;1;1;7;11;10;0;0;1;0;1
2019;603;394.0;1;1;1;2;10;10;0;0;1;0;1
2020;743;601.0;1;1;1;8;11;11;0;0;1;0;0
2019;534;0.0;2;2;1;9;8;8;0;0;0;0;0
2019;508;487.0;1;1;1;5;10;11;0;1;1;0;1
2020;483;311.0;2;1;1;9;7;11;0;0;1;0;1
2019;721;0.0;2;1;1;1;5;10;0;0;1;0;0
2019;599;503.0;2;2;1;4;8;7;0;1;1;0;0
2020;555;554.5;1;1;2;5;7;11;0;0;1;0;0
2019;667;562.5;2;1;1;9;10;7;0;0;1;0;0
2019;668;0.0;1;1;2;1;7;7;0;1;1;0;0
2019;771;595.5;2;1;1;2;7;9;1;0;1;0;0
2020;647;492.0;1;1;1;1;5;1;0;1;1;0;1
2019;513;470.0;2;1;1;5;7;7;0;0;1;0;0
2020;624;537.5;1;2;1;8;11;10;0;0;0;0;0
2020;506;404.0;1;1;1;7;11;5;0;0;1;0;0
2020;495;516.5;1;1;1;2;7;7;0;0;1;0;0
2020;753;701.5;1;2;1;10;11;11;0;0;1;0;1
2019;663;576.5;1;2;1;9;9;9;0;0;1;0;1
2020;492;0.0;2;2;1;5;4;10;0;1;1;0;1
2020;642;492.5;1;1;1;2;5;8;0;1;0;0;0
2020;598;530.0;1;3;1;10;5;4;0;0;1;0;1
2020;732;601.0;2;3;1;8;11;9;0;0;1;0;0
2020;674;597.0;1;1;2;10;11;11;0;0;1;0;0
2020;423;359.0;2;1;1;3;9;7;0;1;1;0;0
2020;451;459.0;1;1;1;1;7;7;0;1;1;0;0
2019;646;0.0;2;2;1;1;11;12;0;0;1;0;0
2020;684;475.5;2;1;1;7;10;7;0;0;1;0;1
2019;577;425.0;1;1;2;2;6;8;0;0;1;0;1
2020;456;455.5;1;1;3;7;10;11;0;0;1;0;1
2020;559;415.0;1;1;1;2;7;7;0;0;0;0;0
2019;538;434.0;2;1;1;1;4;4;0;0;1;0;1
2020;749;733.0;2;2;1;8;11;11;0;0;1;1;1
2020;474;0.0;2;1;1;2;5;5;0;1;0;0;1
2019;592;0.0;2;2;2;1;10;11;0;0;0;0;0
2019;479;573.0;2;1;1;1;10;10;0;0;1;0;0
2019;439;437.5;1;1;1;1;7;5;0;1;0;0;0
2019;506;561.5;2;1;1;3;7;5;0;0;1;0;0
2019;513;536.5;2;1;1;1;9;7;0;0;0;0;0
2020;624;531.0;1;1;2;4;9;7;0;0;1;0;1
2019;523;517.5;2;1;1;10;12;7;0;0;1;0;0
2020;625;468.0;1;1;1;3;7;9;0;1;1;0;0
2019;624;408.0;2;1;1;4;7;10;0;0;0;0;0
2019;394;0.0;1;1;2;1;5;9;0;1;1;0;1
2019;652;627.0;1;1;1;5;11;7;0;0;1;0;1
2020;760;661.5;2;2;2;9;11;11;0;0;1;0;1
2020;550;384.0;2;1;1;1;7;7;0;1;1;0;1
2020;559;520.5;2;1;1;10;11;11;0;0;1;0;1
2020;368;0.0;1;1;1;4;7;8;0;0;1;1;0
2020;706;582.0;1;1;2;8;11;11;0;0;1;1;1
2020;684;613.0;2;2;1;10;11;11;0;0;1;0;0
2020;587;442.0;1;1;2;9;10;10;0;0;0;0;1
2020;449;371.0;1;1;1;1;5;5;0;0;0;0;0
2020;609;576.5;2;2;2;9;8;8;0;0;1;0;1
2020;592;420.0;2;1;1;1;7;7;0;0;1;0;1
2019;523;447.0;2;2;1;9;8;7;0;0;0;0;0
2019;490;467.5;2;1;1;3;7;11;0;0;1;0;1
2020;641;612.5;1;2;2;10;12;11;0;0;1;0;0
2020;539;387.5;2;1;1;3;5;5;0;1;0;0;0
2020;652;479.5;2;1;1;6;9;7;0;0;0;0;1
2019;501;0.0;1;1;1;6;9;10;0;0;1;0;0
2020;490;480.5;1;1;1;4;7;7;0;0;0;0;0
2020;598;356.5;1;1;1;5;7;7;0;0;1;0;0
2020;624;404.0;2;1;2;6;7;7;0;0;0;0;1
2019;609;541.0;2;1;1;8;5;9;0;0;1;0;0
2020;624;605.5;1;1;3;10;11;11;0;0;1;0;0
2019;529;422.5;2;1;1;8;7;7;0;1;1;0;1
2020;663;486.5;1;1;1;9;8;8;0;0;1;0;0
2019;490;613.0;1;1;1;3;10;10;0;0;1;0;1
2020;528;0.0;1;1;2;4;7;7;0;0;0;0;0
2019;706;596.0;2;1;1;1;9;9;0;0;1;0;0
2019;641;631.5;2;1;1;5;11;7;0;0;0;0;0
2019;571;415.0;2;1;1;3;5;5;0;1;0;0;0
2020;556;0.0;2;1;1;1;5;5;0;1;1;0;1
2020;684;554.0;2;1;1;1;7;9;0;0;1;0;1
2020;598;457.5;1;1;2;3;11;10;0;0;1;0;0
2020;721;620.0;1;1;2;8;11;11;0;0;1;0;0
2019;446;496.0;1;1;1;2;7;7;0;1;1;0;0
2020;555;555.5;1;1;1;10;7;11;0;0;1;0;0
2020;667;558.5;1;1;1;10;11;11;0;0;1;0;0
2020;732;554.5;2;2;1;8;11;11;0;0;1;0;0
2020;492;363.0;1;1;1;8;10;1;0;1;0;0;0
2020;544;372.0;2;1;1;6;9;10;0;0;1;0;0
2020;652;637.5;2;2;1;7;10;11;0;0;1;0;1
2020;647;567.5;1;1;2;2;10;7;0;1;1;0;0
2020;513;429.0;2;1;1;4;7;9;0;0;1;0;1
2020;631;551.5;2;1;1;7;10;11;0;0;1;0;0
2020;490;0.0;2;1;1;9;9;7;0;0;1;0;1
2019;555;509.5;2;1;1;4;7;7;0;0;1;0;0
2020;578;333.5;2;2;1;3;10;7;0;1;0;0;1
2019;696;474.0;2;1;1;2;9;9;0;1;1;0;1
2019;570;470.0;2;1;2;2;7;7;0;0;0;0;1
2020;559;442.0;1;1;1;10;10;10;0;0;1;0;0
2019;528;582.5;1;1;1;4;9;11;1;0;0;0;1
2020;684;315.0;2;1;1;1;7;7;0;0;0;0;1
2020;593;363.0;2;1;1;4;5;5;0;1;1;0;0
2020;439;450.5;1;1;2;2;9;10;0;1;1;0;0
2020;743;571.0;2;1;1;1;11;11;0;0;1;0;0
2019;538;558.0;1;1;1;5;6;5;0;0;1;0;1
2020;592;542.0;2;2;1;10;11;11;0;0;1;0;1
2020;535;0.0;1;1;1;8;5;5;0;1;0;0;1
2020;485;426.5;1;1;1;7;6;6;0;1;0;0;0
2020;426;359.0;1;1;1;8;9;9;0;0;0;0;0
2020;721;634.5;2;2;4;9;12;11;0;0;1;0;0
2019;700;0.0;2;1;1;1;7;7;0;1;1;0;0
2020;732;522.0;2;1;1;7;8;10;0;0;1;0;0
2020;775;657.0;2;2;2;10;12;12;0;0;1;0;1
2020;641;615.5;1;1;2;10;11;11;0;0;1;0;0
2019;695;634.0;1;1;1;9;11;11;1;0;0;0;0
2020;610;379.5;2;1;1;1;5;5;0;1;0;0;0
2020;546;318.0;2;1;1;8;5;5;0;1;0;0;0
2020;495;486.0;1;1;1;3;6;6;0;0;1;0;0
2019;577;0.0;2;1;2;8;10;7;0;0;1;0;1
2020;647;596.5;1;1;1;1;5;9;0;1;0;1;1
2020;609;553.5;2;1;1;7;8;7;0;0;1;0;1
2020;656;573.0;2;2;1;9;11;12;0;0;1;0;0
2019;570;688.5;1;1;1;2;11;8;0;0;0;0;1
2020;439;413.5;2;1;1;3;7;7;0;1;0;0;0
2020;534;550.5;1;1;1;10;11;11;0;0;1;0;0
2020;479;457.0;2;1;1;1;7;7;0;0;1;0;0
2019;593;454.5;2;1;1;1;7;9;0;1;1;0;0
2020;506;0.0;1;1;1;6;11;7;0;0;1;0;0
2020;549;527.5;1;1;1;2;7;7;0;0;1;0;1
2020;492;0.0;1;2;1;1;8;7;0;1;1;0;1
2020;803;668.5;2;2;1;8;11;11;0;0;1;0;0
2020;544;443.0;1;1;1;8;11;11;0;0;1;0;0
2019;544;498.0;2;1;3;8;7;7;0;0;0;0;0
2020;631;557.0;2;1;1;1;7;7;0;0;1;0;1
2019;678;560.0;2;1;2;4;11;11;0;0;1;0;0
2019;490;476.5;1;1;1;4;7;7;0;0;1;0;0
2019;546;0.0;2;1;1;1;7;10;0;1;1;0;1
2020;570;0.0;2;1;1;6;10;7;0;0;1;0;0
2020;544;395.0;2;1;1;8;7;7;0;0;1;0;0
2019;613;581.0;2;1;1;2;9;10;0;0;1;0;0
2019;437;304.5;1;1;1;10;10;12;0;0;1;0;1
2020;561;0.0;2;1;1;3;5;7;0;1;0;0;1
2020;469;249.5;2;1;1;3;5;5;0;1;1;0;1
2020;706;589.5;2;2;1;10;12;10;0;0;1;0;1
2020;647;412.5;2;2;1;9;10;10;0;0;1;0;1
2020;570;0.0;2;1;1;2;5;7;0;0;0;0;1
2020;544;468.0;2;2;1;9;10;11;0;0;1;0;0
2019;771;712.5;2;2;2;8;11;11;0;0;1;0;0
2020;567;321.0;1;1;1;6;7;10;0;1;1;0;0
2020;620;559.5;1;1;1;3;7;7;0;0;1;0;1
2020;410;475.5;1;1;2;10;4;4;0;0;1;0;0
2020;410;404.0;1;1;1;4;10;7;0;0;1;0;0
2019;506;548.0;2;1;1;2;9;11;0;0;1;0;1
2020;549;487.0;2;2;1;9;10;10;0;0;1;0;1
2019;513;532.5;2;1;1;3;11;9;0;0;1;0;0
2020;570;352.5;2;1;1;1;10;7;0;0;0;0;1
2020;490;271.5;1;1;1;7;7;7;0;0;1;0;1
2020;549;388.0;2;1;1;7;10;9;0;0;1;0;1
2020;635;637.5;1;1;1;6;11;10;0;0;1;0;1
2020;523;505.0;2;2;1;7;9;11;0;0;0;0;0
2020;732;532.0;2;2;2;8;7;11;0;0;1;0;1
2019;743;559.0;2;1;1;7;10;11;0;0;1;0;1
2020;501;0.0;2;1;1;8;7;7;0;0;1;0;1
2020;641;502.5;2;1;1;9;9;11;0;0;1;0;1
2019;603;583.5;2;1;1;8;10;10;0;0;1;0;1
2020;495;374.5;2;1;1;10;9;7;0;0;1;0;0
2020;549;365.0;2;2;1;10;7;5;0;0;0;0;0
2020;490;430.0;1;1;1;1;7;9;0;0;0;0;0
2020;635;606.0;1;1;1;1;9;7;0;0;0;0;0
2020;517;513.0;2;1;1;9;7;7;0;0;1;1;1
2020;738;626.5;2;2;1;9;10;11;0;0;1;0;1
2019;603;538.5;2;1;1;3;9;9;0;0;1;0;0
2020;614;457.5;1;1;2;2;6;6;0;1;1;0;0
2020;699;656.0;2;1;1;10;11;12;0;0;1;0;1
2020;548;0.0;1;2;1;8;10;8;0;0;1;0;0
2020;674;430.0;1;2;1;8;7;9;0;0;1;0;0
2020;538;0.0;1;2;1;7;5;5;0;0;0;0;1
2020;421;0.0;2;1;1;3;9;7;0;0;0;0;0
2020;817;0.0;2;1;1;9;11;11;0;0;1;0;1
2020;706;543.0;2;1;1;3;7;11;0;0;1;0;0
2020;781;598.0;2;1;1;5;5;5;0;0;0;0;0
2020;371;368.0;2;1;1;1;7;7;0;1;1;0;1
2020;599;449.5;2;1;3;1;10;11;0;0;1;0;0
2019;444;497.5;2;1;1;6;6;8;0;0;1;0;1
2020;535;475.5;2;1;1;2;4;5;0;0;1;0;1
2019;592;558.0;2;1;1;6;7;7;0;0;1;0;1
2019;456;547.5;1;1;1;2;9;5;0;0;0;0;0
2019;581;454.5;1;1;1;1;7;7;0;0;0;0;1
2020;460;496.0;1;2;1;6;7;8;0;0;1;0;1
2019;421;356.5;1;1;1;2;7;5;0;0;1;0;0
2020;508;353.0;2;1;1;3;9;5;0;1;1;0;0
2020;483;0.0;2;2;1;5;7;7;0;0;1;0;1
2019;646;0.0;2;1;1;1;11;11;0;0;1;0;1
2020;614;231.5;2;1;1;1;7;7;0;1;0;0;0
2020;796;724.0;1;2;1;10;11;11;0;0;1;0;0
2019;534;526.5;2;2;1;8;8;10;0;0;0;1;1
2020;479;275.5;1;2;1;3;10;7;0;0;1;0;0
2019;534;579.5;2;1;1;6;9;9;1;0;1;0;0
2020;621;337.0;1;1;1;5;7;5;0;1;1;0;1
2020;460;0.0;2;1;1;3;4;4;0;0;1;0;0
2020;699;555.0;2;1;1;3;5;7;0;0;1;0;0
2020;620;407.0;2;1;1;7;7;8;0;0;0;0;1
2020;727;638.0;2;1;1;8;11;11;0;0;1;0;0
2019;663;576.5;2;1;1;5;11;11;0;0;1;0;1
2020;706;681.0;1;2;1;10;11;11;0;0;1;0;0
2020;695;562.5;1;1;1;4;7;8;0;0;0;0;1
2019;625;617.5;2;1;1;2;7;7;0;1;1;0;0
2020;609;487.5;1;1;1;3;5;5;0;0;1;0;1
2020;699;542.0;1;1;1;7;7;7;0;0;0;0;0
2020;394;0.0;1;1;1;1;4;4;0;1;1;0;0
2020;598;472.0;2;2;2;6;7;10;0;0;1;0;0
2019;472;454.5;2;1;2;3;7;10;0;0;1;0;1
2020;550;337.5;2;1;1;2;5;7;0;1;1;0;0
2020;546;501.5;1;1;1;2;9;7;0;1;1;0;0
2020;534;0.0;1;1;2;1;7;7;0;0;1;0;1
2019;642;454.5;2;1;2;4;6;5;0;1;1;0;0
2020;749;502.5;2;1;1;3;8;5;0;0;0;0;0
2020;479;333.5;2;1;1;1;9;6;0;0;1;0;1
2019;689;0.0;2;2;1;1;9;9;0;0;1;0;1
2019;517;0.0;1;1;1;6;4;4;0;0;0;0;0
2020;797;614.0;2;1;1;3;10;10;0;1;1;0;1
2019;472;537.0;2;1;1;6;10;7;0;0;1;0;0
2020;625;480.5;1;1;2;2;8;7;0;1;1;0;1
2019;678;0.0;1;1;1;2;5;7;0;0;1;0;1
2020;433;520.0;1;1;1;9;6;6;0;0;1;0;1
2020;578;316.0;1;1;2;4;6;6;0;1;0;0;0
2019;523;606.0;2;2;4;10;11;12;0;0;1;0;1
2019;467;499.5;2;1;1;4;4;4;0;0;0;0;1
2020;685;426.5;1;1;3;6;5;7;0;1;0;0;0
2019;483;549.0;2;2;2;9;10;11;0;0;1;0;1
2019;667;655.5;2;1;1;1;7;7;0;0;1;0;1
2019;544;592.0;1;1;1;3;10;9;0;0;1;0;0
2019;753;755.0;1;1;1;3;8;7;0;0;1;0;0
2020;667;617.5;1;1;3;8;12;11;0;0;1;0;0
2020;599;379.0;2;1;1;1;5;5;0;1;1;0;0
2019;481;461.0;1;1;1;3;5;5;0;1;1;0;1
2020;613;576.5;1;1;1;1;11;7;0;0;1;0;1
2020;472;522.5;1;2;2;10;11;12;0;0;1;0;1
2019;391;486.0;1;2;1;10;8;8;0;0;1;0;1
2020;525;411.5;1;2;1;9;9;9;0;1;0;0;0
2020;646;720.5;2;1;3;3;7;7;0;0;1;0;1
2020;652;522.5;2;1;2;3;10;7;0;0;0;0;1
2020;803;709.0;1;1;1;5;11;11;0;0;1;0;0
2020;613;550.0;1;2;1;6;11;10;0;0;1;0;0
2019;706;708.0;2;1;1;9;8;11;0;0;1;0;1
2020;598;385.0;1;1;1;3;5;5;0;0;0;0;0
2020;631;451.0;2;1;1;1;5;5;0;0;1;0;0
2019;674;601.0;2;2;1;1;7;7;0;0;1;0;0
2019;620;482.5;2;1;2;4;10;11;0;0;1;0;0
2019;581;517.5;2;1;1;1;8;8;0;0;0;0;0
2019;706;0.0;2;1;1;1;7;7;0;0;1;0;0
2020;589;368.0;2;1;1;2;5;7;0;1;0;0;0
2020;355;374.5;2;1;1;2;5;5;0;1;1;0;0
2019;631;424.5;2;1;1;1;9;9;0;1;0;0;1
2019;352;400.0;2;1;1;2;11;7;0;0;1;0;0
2020;513;370.5;2;1;1;5;7;7;0;0;1;0;1
2019;307;632.5;2;1;1;6;10;7;0;0;0;0;0
2019;555;475.0;1;1;1;3;11;7;0;0;0;0;1
2020;604;444.5;1;2;2;2;9;9;0;1;0;0;0
2020;414;311.5;1;1;1;4;10;10;0;0;1;0;0
2020;807;636.5;2;1;1;1;10;11;0;0;0;0;1
2019;732;679.0;1;1;1;10;12;8;1;0;1;0;1
2019;508;0.0;2;1;2;1;10;8;0;1;1;0;1
2020;727;526.5;2;1;1;4;9;7;0;0;1;0;1
2020;538;323.0;2;3;1;10;11;11;0;0;1;0;0
2019;495;0.0;2;1;1;1;7;7;0;0;0;0;0
2019;721;439.5;2;1;1;1;5;5;0;0;0;0;0
2020;549;559.5;2;1;2;7;10;8;0;0;1;0;1
2020;474;0.0;2;1;1;8;1;9;0;1;1;0;0
2020;663;620.0;1;1;1;9;12;12;0;0;1;0;1
2020;656;395.0;2;1;1;6;7;7;0;0;0;0;0
2020;631;485.0;2;1;1;2;7;7;0;0;1;0;0
2019;684;663.5;2;1;1;5;11;7;0;0;1;1;1
2020;544;532.5;1;2;1;9;10;11;0;0;1;0;1
2019;620;458.0;1;1;1;7;7;7;0;0;0;0;0
2020;674;444.0;2;1;1;3;7;7;0;1;0;0;1
2019;467;404.5;1;1;1;1;7;7;0;0;1;0;1
2020;444;464.5;1;1;1;7;7;7;0;0;1;0;1
2020;446;304.5;2;1;1;2;6;6;0;1;0;0;0
2019;444;405.0;1;1;2;3;7;10;0;0;1;0;1
2020;743;636.5;1;1;1;10;6;6;0;0;1;0;0
2020;566;478.0;2;2;2;5;7;7;0;0;0;0;0
2019;663;582.5;1;1;1;1;7;11;0;0;1;0;0
2020;570;524.5;1;1;1;4;9;12;0;0;1;0;0
2020;652;531.5;2;2;1;9;12;11;0;0;1;0;0
2020;689;506.5;2;1;2;2;9;7;0;0;1;0;0
2019;678;0.0;1;1;1;1;8;8;0;0;1;0;0
2020;437;0.0;1;1;1;1;4;5;0;0;1;0;0
2020;710;340.0;1;1;2;9;11;11;0;0;1;0;1
2019;508;314.5;2;1;1;2;10;9;0;1;0;0;0
2020;497;400.0;2;1;1;1;7;5;0;1;0;0;0
2019;621;551.5;1;1;1;3;7;7;0;1;1;0;1
2019;678;0.0;2;1;3;9;10;8;0;0;0;0;0
2019;652;0.0;2;1;1;8;10;11;0;0;1;0;0
2020;753;509.5;2;1;1;5;7;9;0;0;1;0;1
2019;667;554.0;2;1;1;2;8;7;0;0;0;0;0
2020;414;308.0;1;1;1;2;7;7;0;0;1;0;1
2020;732;541.5;1;1;1;1;7;7;0;1;0;0;0
2019;559;426.0;2;1;1;1;7;7;0;0;1;0;0
2020;631;510.0;1;1;2;5;8;9;0;0;1;1;0
2020;508;423.5;1;1;1;10;10;9;0;1;1;0;0
2020;571;429.0;2;2;1;8;7;7;0;1;1;0;1
2020;678;666.0;1;1;1;9;11;11;0;0;1;0;0
2020;384;456.0;1;1;1;7;11;10;0;0;1;0;0
2020;517;536.5;2;1;1;8;7;9;0;0;1;0;0
2020;548;466.0;2;2;1;3;7;7;0;0;1;0;1
2019;515;0.0;1;1;1;6;7;7;0;1;1;0;1
2020;472;506.0;1;2;1;6;11;11;0;0;1;0;0
2019;624;511.5;2;1;1;2;7;7;0;0;0;0;1
2019;566;0.0;1;2;1;1;7;7;0;0;1;0;1
2020;656;502.0;1;1;1;8;7;11;0;0;1;0;1
2020;515;0.0;1;2;1;8;7;7;0;1;1;0;1
2019;559;462.5;2;2;1;8;10;6;0;0;1;0;0
2020;592;606.0;1;2;1;7;5;9;0;0;0;0;1
2019;775;657.0;2;1;1;9;12;12;0;0;0;0;0
2020;414;459.5;2;2;1;2;4;4;0;0;1;0;1
2020;499;408.0;2;1;3;3;7;10;0;0;1;0;0
2020;593;464.5;2;2;1;7;11;9;0;1;0;0;0
2019;604;0.0;1;1;1;5;9;11;0;1;1;0;0
2019;534;0.0;2;3;1;7;5;5;0;0;1;0;1
2020;631;517.0;1;1;2;1;8;5;0;0;0;0;0
2020;437;457.5;1;1;1;6;9;7;0;0;1;0;0
2020;624;548.5;2;1;1;1;9;11;0;0;1;0;0
2019;721;460.0;2;1;2;2;10;7;0;0;0;0;0
2020;495;532.0;1;2;1;7;7;9;0;0;1;0;0
2020;501;462.5;1;1;1;1;7;7;0;0;1;0;0
2020;456;342.5;2;1;1;1;5;5;0;0;1;0;0
2020;582;418.5;1;2;1;1;7;9;0;1;1;0;0
2020;528;0.0;2;1;1;6;5;7;0;0;0;0;0
2020;566;474.5;2;1;1;5;7;10;0;0;1;0;0
2019;492;389.5;2;1;1;7;5;5;0;1;0;1;0
2020;559;425.0;1;1;1;4;7;7;0;0;1;0;1
2019;706;607.0;2;1;1;9;11;12;1;0;1;0;1
2020;663;452.0;2;2;1;10;10;10;0;0;1;0;0
2020;738;621.5;2;2;3;10;11;11;0;0;1;0;0
2020;738;525.0;1;2;3;10;11;11;0;0;1;0;0
2019;717;573.5;2;1;1;2;10;11;0;0;1;0;1
2019;613;537.5;2;1;1;4;9;10;0;0;1;0;1
2019;426;482.0;1;1;1;5;10;10;0;0;1;0;1
2019;555;399.0;2;1;2;2;8;9;0;0;0;0;1
2020;706;603.0;1;1;1;5;7;7;0;0;1;0;0
2020;567;374.0;2;1;1;2;7;5;0;1;0;0;0
2019;501;508.0;2;1;1;8;10;7;0;0;0;0;0
2020;706;589.0;2;1;1;4;7;7;0;0;1;0;1
2020;624;569.5;2;1;1;8;12;12;0;0;1;0;0
2020;753;586.5;2;1;2;3;10;10;0;0;1;0;0
2019;570;532.5;2;1;1;3;7;7;1;0;1;0;0
2020;603;592.5;1;1;2;4;11;12;0;0;1;0;1
2019;426;460.0;1;1;1;4;9;7;0;0;0;0;1
2020;738;696.5;1;2;2;10;12;11;0;0;1;0;0
2020;546;0.0;2;1;1;1;7;7;0;1;0;0;1
2020;786;470.5;2;1;2;3;10;7;0;0;0;0;0
2020;738;669.5;1;1;4;10;12;11;0;0;1;0;0
2020;647;447.0;2;1;1;7;11;10;0;1;1;0;0
2020;592;378.0;1;1;3;3;7;8;0;0;0;0;1
2019;449;526.5;2;1;1;6;7;7;0;0;0;0;0
2019;814;0.0;2;1;1;1;11;11;0;0;1;0;0
